Timestamp,V1_Distance,V2_Distance,V1_Match,V2_Match
27.98137354850769,0.2561149513387275,0.23058834352396196,Max,Max
28.16892719268799,0.2999049981239652,0.2232079029463674,Max,Max
28.37762212753296,0.27522787365595247,0.2524321732828839,Max,Max
28.612263917922974,0.2721856059064237,0.23972017838936077,Max,Max
28.846179246902466,0.2924142127508135,0.22923722517083578,Max,Max
29.071877002716064,0.22055072187259683,0.28396589652415594,Max,Max
29.299699783325195,0.23272274766808076,0.31030591438385047,Max,Max
29.53123378753662,0.25591302040061503,0.2526783361230004,Max,Max
29.74027729034424,0.2864132100245733,0.23491214195447463,Max,Max
29.951037168502808,0.21538617761342804,0.2317304172408955,Max,Max
30.158416509628296,0.31365336783374853,0.7849420175110073,Max,Max
30.366520404815674,0.2729977843295498,0.3783175893265064,Max,Max
30.568637371063232,0.3248054953817381,0.3832204596695683,Max,Max
30.755579710006714,0.3354676982960162,0.393418608968398,Max,Max
30.94389510154724,0.24916079532042212,0.42920517614211307,Max,Max
31.14809536933899,0.27014349367862955,0.478135797819327,Max,Max
31.353267669677734,0.26426637384127105,0.4373739545658002,Max,Max
31.596641778945923,0.277617206301507,0.4791260698232044,Max,Max
31.825133085250854,0.28676086030621895,0.4535666400497047,Max,Max
32.01107835769653,0.34002568582305814,0.4473703025853202,Max,Max
32.21579384803772,0.28071266453952914,0.4309002492959386,Max,Max
32.41914248466492,0.25316020950375884,0.39803640292095654,Max,Max
32.62578868865967,0.3043357662248042,0.8078772505056295,Stranger,Max
32.81853795051575,0.2934547649190479,0.7861957560234655,Max,Max
33.02419471740723,0.29751043298588553,0.4486736371332084,Max,Max
33.2254159450531,0.2804070023994637,0.3878476393125969,Max,Max
33.42944836616516,0.27190027687920215,0.42429583984322694,Max,Max
33.63444447517395,0.2681336019394601,0.4159444603577983,Max,Max
33.87559127807617,0.3577199194368659,0.8684353316171702,Max,Max
34.10927081108093,0.282667862333133,0.4328291721479096,Max,Max
34.35427975654602,0.31563128057907386,0.42417566999483236,Max,Max
34.59843039512634,0.3821310920583443,0.3791000615292862,Max,Max
34.79397463798523,0.3156728224469336,0.44107954375724256,Max,Max
35.02252721786499,0.5212340223603855,0.7725571085090526,Stranger,Max
36.843671798706055,0.4812901392235348,0.7038524137743494,Max,Max
37.09659266471863,0.3573365046395469,0.7680616865321022,Max,Max
37.330979108810425,0.3164778207689146,0.7450042510981487,Max,Max
37.582425355911255,0.3819003136967728,0.7678160327875425,Max,Max
37.805227518081665,0.3998142859899888,0.7970174501778112,Max,Max
37.99956130981445,0.3140690529785195,0.7797339697356535,Max,Max
38.21882486343384,0.24757101492964217,0.8018428076594506,Max,Max
38.4216833114624,0.24090375917624396,0.8039539011505898,Max,Max
38.63330554962158,0.2536780792986061,0.7492137503984598,Max,Max
38.84776306152344,0.24511559101688918,0.678927241912281,Max,Max
39.06380081176758,0.3807118077518329,0.7534244938090543,Max,Max
39.272324085235596,0.3322150594044183,0.5749122095962432,Max,Max
39.489376068115234,0.3004407972826548,0.7442266609977721,Max,Max
39.72185254096985,0.3214596253841483,0.6399887262322298,Max,Max
40.00071597099304,0.313501595040504,0.7072842812611206,Max,Max
40.2355375289917,0.3280035190594739,0.7740145932396583,Max,Max
40.480608224868774,0.2889923811795315,0.7131600825357123,Max,Max
43.6221809387207,0.3973460109679229,0.5848670739522079,Max,Max
43.88367700576782,0.3791930998774865,0.5238348017607225,Max,Max
44.112215995788574,0.39925343675131286,0.5776078649282854,Max,Max
44.34724473953247,0.34998985271158956,0.9041609784870628,Max,Max
44.57674860954285,0.3475262029638565,0.9227661162369171,Max,Max
44.783406496047974,0.35617692131230627,0.7214504909404309,Max,Max
44.977699279785156,0.3437188469825243,0.4561125299783404,Max,Max
45.1797616481781,0.38473263619339426,0.3012976945057877,Max,Max
45.37535214424133,0.4187891103327329,0.3030998253852232,Max,Max
45.57951283454895,0.44885606762236263,0.2715374820312735,Stranger,Max
45.77576971054077,0.41408185069156256,0.283832869528716,Max,Max
45.97411060333252,0.44685324267999216,0.31110955582398125,Max,Max
46.17669105529785,0.4913811369197254,0.3104850680811664,Max,Max
46.36841082572937,0.43251749521320115,0.33504853773963883,Max,Max
46.6115665435791,0.45916607861427516,0.3423359190425477,Max,Max
46.8336968421936,0.49297118407661145,0.332396013300188,Max,Max
47.059022188186646,0.4851883225571514,0.3554999266290232,Stranger,Max
47.28372287750244,0.44679301365050794,0.34428578067717086,Max,Max
47.52805709838867,0.40626019779631706,0.3835555612996422,Max,Max
47.73092555999756,0.3622718549692713,0.37933641758714753,Max,Max
47.92509984970093,0.45674138049257595,0.37044110910900785,Stranger,Max
48.12227535247803,0.3878982650215089,0.3421807022281196,Max,Max
48.3222234249115,0.3949702668970476,0.3539176868286088,Max,Max
48.525431394577026,0.41803996985949865,0.3823573866963845,Max,Max
48.729390144348145,0.44225107715264234,0.315534289669945,Max,Max
48.92188858985901,0.40959405670040017,0.3320481807109338,Max,Max
49.12177395820618,0.3880955680870656,0.29924678534222626,Stranger,Max
49.321736574172974,0.43775905079300903,0.36216805109398,Max,Max
49.56871056556702,0.41811767508828745,0.3446324406884429,Stranger,Max
49.7906551361084,0.3459657350297116,0.3148812711415466,Max,Max
49.99606204032898,0.45752898634335215,0.31778408587130813,Max,Max
50.19756245613098,0.4204655978220472,0.3131350743250242,Stranger,Max
50.390180826187134,0.3540721175737642,0.2790471861253535,Max,Max
50.59648847579956,0.31561518354226015,0.44537447450987233,Max,Max
50.79057002067566,0.3622930930450783,0.657810063247473,Max,Max
50.988685131073,0.5165787081291597,0.7146300561588519,Max,Max
51.19649839401245,0.47160380398788515,0.6618002599752228,Max,Max
51.393675088882446,0.4443717136768649,0.682618439255694,Max,Max
51.58838939666748,0.44903211206585025,0.27097566583990707,Max,Max
51.82176113128662,0.3797006318313293,0.28656428466597306,Max,Max
52.0569748878479,0.3565890032559672,0.2616196161099307,Max,Max
52.28749752044678,0.4140816218047999,0.2996557437626204,Stranger,Max
52.52820825576782,0.40258382379013335,0.2490710037276136,Max,Max
52.73991537094116,0.41218375454641143,0.31411358665860056,Max,Max
52.9462947845459,0.4366895879890118,0.31455466931486054,Stranger,Max
53.14355683326721,0.41371143900206986,0.2854909497415714,Max,Max
53.3429172039032,0.42487681058102644,0.2829216192762869,Max,Max
53.5455858707428,0.3876879165380889,0.26846882967391783,Max,Max
53.73761177062988,0.40170554015214277,0.3055732626707359,Max,Max
53.93543553352356,0.4109920982917562,0.30432221030206197,Max,Max
54.13996696472168,0.368447990317872,0.31367996214071536,Max,Max
54.34022116661072,0.39065050892874564,0.3079297908026518,Max,Max
54.577847480773926,0.3960734731825303,0.27711306307263917,Max,Max
54.80915713310242,0.38596829740186334,0.2591778062597718,Stranger,Max
54.998481035232544,0.3655462888382326,0.29466218083173346,Max,Max
55.19777178764343,0.32849775927195957,0.3256022669701698,Max,Max
55.407203912734985,0.3924263022799461,0.30114699807142087,Max,Max
55.61809849739075,0.4137043901717443,0.3020896089779589,Max,Max
55.83143138885498,0.44686276043445927,0.2818038121067873,Max,Max
56.01912307739258,0.4307807260305422,0.2626399737697418,Max,Max
56.2320396900177,0.4351725298090914,0.2979507468608147,Max,Max
56.44007229804993,0.3627405019622094,0.2958765525327729,Max,Max
56.63991165161133,0.28214082012203656,0.40119225148880744,Max,Max
56.90068864822388,0.27476297859511145,0.6268806093603442,Max,Max
57.17178678512573,0.24990888530527644,0.45745359680888686,Max,Max
57.432074308395386,0.2859601029871247,0.4740986267786581,Max,Max
57.67951202392578,0.3369597497501884,0.42273892474020036,Max,Max
57.90984749794006,0.42463485897337006,0.6662741180155436,Max,Max
58.14142394065857,0.23105759677425042,0.33223455208374597,Max,Max
58.34026098251343,0.31970329148196985,0.4085136397875868,Max,Max
58.64768886566162,0.22496769712614717,0.43166120090446203,Max,Max
58.86818265914917,0.2803607458931058,0.48374919375552083,Max,Max
59.06834030151367,0.3539014136085019,0.873196258606644,Max,Max
59.281527042388916,0.3106407245424935,0.44199871269373503,Max,Max
59.48727774620056,0.29712492573073546,0.36629688477583144,Max,Max
59.6797571182251,0.29902782603659117,0.8873203934329565,Max,Max
59.87524890899658,0.37341714879679333,0.8347045263597588,Max,Max
60.10006809234619,0.29096214475588167,0.8642022230380747,Max,Max
60.343860387802124,0.3054548467443924,0.8769704774169234,Max,Max
